artist_key,canonical_name,normalized_name,aliases,country_signals,genre_signals,source_ids,confidence_score,confidence_tier,inclusion_reasons,notes
08d1f287-8797-406d-8100-acade03195c5,Tania Libertad,tania libertad,Tania Libertad,Lambayeque|MX|Mexico,bolero|latin|music of Latin America|mx_person|ranchera|trova,"[{""source"": ""musicbrainz"", ""id"": ""a4b9944c-57c9-4098-b011-259f47695b84""}, {""source"": ""musicbrainz"", ""id"": ""a4b9944c-57c9-4098-b011-259f47695b84""}, {""source"": ""wikidata"", ""id"": ""Q368927""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
d9ff8fe7-e731-4e71-a403-f656e1de96f0,Agustín Lara,agustin lara,A. Lara|Agustin Lara|Agustín Lara|Agustín Lara Aguirre del Pino|Alberto Lara|Augustín Lara|Ángel Agustín María Carlos Fausto Mariano Alfonso del Sagrado Corazón de Jesús Lara y Aguirre del Pino,MX|Mexico|Veracruz,bolero|latin|mexican|mexican composer|mx_person|ranchera|songwriter,"[{""source"": ""musicbrainz"", ""id"": ""8c8837b1-60cc-4bf4-b9bb-71ad2f757841""}, {""source"": ""musicbrainz"", ""id"": ""8c8837b1-60cc-4bf4-b9bb-71ad2f757841""}, {""source"": ""wikidata"", ""id"": ""Q399318""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
0d388e1a-ec2d-419e-8dd7-ba1d533c186a,Carin León,carin leon,Carin Leon|Carin León|Carín León|Óscar Armando Díaz de León Huez|Óscar Díaz de León,Hermosillo|MX|Mexico,Campirano|banda sinaloense|bolero|campirano|campirano-banda|conjunto|corrido|latin|mariachi|mx_person|norteño|norteño-banda|ranchera|reggaeton|regional Mexican|regional mexicano|sierreño|sierreño-banda|vallenato,"[{""source"": ""musicbrainz"", ""id"": ""db8efd58-7cd0-4ca8-a538-14ad6b44640b""}, {""source"": ""musicbrainz"", ""id"": ""db8efd58-7cd0-4ca8-a538-14ad6b44640b""}, {""source"": ""wikidata"", ""id"": ""Q97014977""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
6d43a981-faa7-41c7-ba3d-028371e23e65,Juan Mendoza,juan mendoza,El Tariácuri|Juan Mendoza|Juan Mendoza Garcia,MX|Mexico|Michoacán,mariachi|mx_person|ranchera|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""2ff4cbba-941e-4c0e-8b2a-1814d0b0b831""}, {""source"": ""musicbrainz"", ""id"": ""2ff4cbba-941e-4c0e-8b2a-1814d0b0b831""}, {""source"": ""wikidata"", ""id"": ""Q16008418""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
62a99b0b-6a8b-4a1c-a031-312e4064aa2c,Amalia Mendoza,amalia mendoza,Amalia Mendoza|Amalia Mendoza Garcia|La Tariácuri,MX|Mexico|Michoacán,bolero|mariachi|mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""8d3de53e-53aa-49be-b34b-e787262a891a""}, {""source"": ""musicbrainz"", ""id"": ""8d3de53e-53aa-49be-b34b-e787262a891a""}, {""source"": ""wikidata"", ""id"": ""Q4739403""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
e9fbe914-c712-4979-8827-99647f1ca2c4,Aída Cuevas,aida cuevas,Aida Cuevas|Aída Cuevas,Ciudad de México|MX|Mexico,mariachi|mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""0f315d1c-8e91-44a7-b354-6c079ff726e1""}, {""source"": ""wikidata"", ""id"": ""Q2827769""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
ad18e55f-1513-453e-8667-e916751fcf4b,Mon Laferte,mon laferte,Mon Laferte|Monserrat Bustamante|Norma Monserrat Bustamante Laferte,MX|Mexico|Viña del Mar,Latin pop|alternative metal|alternative rock|art pop|bolero|indie pop|latin alternative|latin pop|mx_person|pop music|pop rock|ranchera|singer-songwriter,"[{""source"": ""musicbrainz"", ""id"": ""ab966c0f-e526-46ae-b492-82c27b87f81f""}, {""source"": ""musicbrainz"", ""id"": ""ab966c0f-e526-46ae-b492-82c27b87f81f""}, {""source"": ""wikidata"", ""id"": ""Q2836528""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
701ad2c2-febc-46ce-9bfa-d24160e7b362,Cornelio Reyna,cornelio reyna,Cornelio Reyna|Cornelio Reyna Cisneros,MX|Mexico|Saltillo,latin|mx_person|norteño|ranchera|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""4ea5c4c2-07e9-4f6d-8a92-7d39c373e0f2""}, {""source"": ""musicbrainz"", ""id"": ""4ea5c4c2-07e9-4f6d-8a92-7d39c373e0f2""}, {""source"": ""wikidata"", ""id"": ""Q5171205""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
96e96b03-5c78-4321-9df7-d09a0feb29ba,Estela Núñez,estela nunez,Estela Núñez,Jalisco|MX|Mexico,bolero|mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""73ab453d-f9e4-4f29-9d61-a12b19e2b97a""}, {""source"": ""musicbrainz"", ""id"": ""73ab453d-f9e4-4f29-9d61-a12b19e2b97a""}, {""source"": ""wikidata"", ""id"": ""Q5849252""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
08bd7db6-6731-4de4-ab7c-792744f21338,Lucha Villa,lucha villa,Lucha Villa|Luz Elena Ruiz Bejarano,Chihuahua|MX|Mexico,corrido|mx_person|méxico|ranchera|ranchero,"[{""source"": ""musicbrainz"", ""id"": ""342e6dc9-8b9d-4feb-b48a-cbb32c0429ae""}, {""source"": ""musicbrainz"", ""id"": ""342e6dc9-8b9d-4feb-b48a-cbb32c0429ae""}, {""source"": ""wikidata"", ""id"": ""Q6696561""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
b55538de-fe93-43cf-b93b-c758add0c320,Valentín Elizalde,valentin elizalde,Valentín Elizalde|Valentín Elizalde Valencia,MX|Mexico|Navojoa,27 club|banda sinaloense|corrido|mx_person|narcocorrido|norteño|regional Mexican|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""f45cbc18-1561-4b76-9850-535e871cdd49""}, {""source"": ""musicbrainz"", ""id"": ""f45cbc18-1561-4b76-9850-535e871cdd49""}, {""source"": ""wikidata"", ""id"": ""Q963396""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
96ca56ac-9c5d-4d82-b8b8-2668461a8f04,Pedro Fernández,pedro fernandez,José Martín Cuevas Cobos|Pedrito Fernández|Pedro Fernández,Guadalajara|MX|Mexico,Latin pop|latin|mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""ce0646e2-98a4-4698-a494-c45034a03192""}, {""source"": ""musicbrainz"", ""id"": ""ce0646e2-98a4-4698-a494-c45034a03192""}, {""source"": ""wikidata"", ""id"": ""Q2091672""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
514e4942-8a24-40c2-827f-2cb25bc74534,Yuridia,yuridia,Yuridia|Yuridia Francisca Gaxiola Flores,Hermosillo|MX|Mexico,banda sinaloense|latin|latin pop|mx_person|pop music|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""15ba83b7-d89a-4dd6-9695-1290fb567493""}, {""source"": ""musicbrainz"", ""id"": ""15ba83b7-d89a-4dd6-9695-1290fb567493""}, {""source"": ""wikidata"", ""id"": ""Q2352901""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
e3ac3077-91be-407c-936c-27eb1d606564,Pedro Vargas,pedro vargas,Pedro Vargas|Pedro Vargas Mata,Guanajuato|MX|Mexico,bolero|crooner|music of Latin America|mx_person|ranchera|regional mexicano|tenor,"[{""source"": ""musicbrainz"", ""id"": ""6ace31a6-6b63-4f20-be6b-5e1f6b3377ac""}, {""source"": ""musicbrainz"", ""id"": ""6ace31a6-6b63-4f20-be6b-5e1f6b3377ac""}, {""source"": ""wikidata"", ""id"": ""Q977769""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
64c8bfc0-86a6-40dd-a89a-73348c52fa29,Alberto Vázquez,alberto vazquez,Alberto Vázquez,Guaymas|MX|Mexico,bolero|corrido|latin ballad|mx_person|ranchera|rock|rock and roll,"[{""source"": ""musicbrainz"", ""id"": ""35200f83-289b-4e51-94c8-792cfdf6fe08""}, {""source"": ""musicbrainz"", ""id"": ""35200f83-289b-4e51-94c8-792cfdf6fe08""}, {""source"": ""wikidata"", ""id"": ""Q5663665""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
571904ae-c100-4c8a-93b7-6c9a597fe13f,Lorenzo de Monteclaro,lorenzo de monteclaro,Lorenzo de Monteclaro,Durango|MX|Mexico,banda sinaloense|mx_person|norteño|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""98dc0744-dd24-4f03-b1bc-43e938ee42b2""}, {""source"": ""musicbrainz"", ""id"": ""98dc0744-dd24-4f03-b1bc-43e938ee42b2""}, {""source"": ""wikidata"", ""id"": ""Q6680872""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
af4f705d-93bf-4512-a332-68714db2a61f,Juan Cirerol,juan cirerol,Juan Cirerol,MX|Mexicali|Mexico,alternative country|alternative folk|mx_person|regional mexicano|traditional folk music,"[{""source"": ""musicbrainz"", ""id"": ""9b33f643-2b14-4696-a13e-cf91197f9bf5""}, {""source"": ""musicbrainz"", ""id"": ""9b33f643-2b14-4696-a13e-cf91197f9bf5""}, {""source"": ""wikidata"", ""id"": ""Q12055018""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
bfd563f6-535b-47bf-9ce0-58da82ef8dee,Espinoza Paz,espinoza paz,Espinoza Paz|Isidro Chávez Espinoza,MX|Mexico|Sinaloa,banda sinaloense|corrido|latin|mariachi|mx_person|norteño|regional mexicano|sierreño,"[{""source"": ""musicbrainz"", ""id"": ""3c540922-e986-4f7f-87c9-8fe34ec72bb9""}, {""source"": ""musicbrainz"", ""id"": ""3c540922-e986-4f7f-87c9-8fe34ec72bb9""}, {""source"": ""wikidata"", ""id"": ""Q3373418""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
42b9677f-7ced-4402-a7f9-e28572f9c90b,Christian Nodal,christian nodal,Christian Jaime González Nodal|Christian Nodal,MX|Mexico|Sonora,mariachi|mx_person|ranchera|regional mexicano|vivo en el 6,"[{""source"": ""musicbrainz"", ""id"": ""7f464f95-2410-4040-a88e-1dbe96f17fcd""}, {""source"": ""musicbrainz"", ""id"": ""7f464f95-2410-4040-a88e-1dbe96f17fcd""}, {""source"": ""wikidata"", ""id"": ""Q30905763""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
3d4fbceb-a6a4-4d57-827b-c1e6d0df24c2,Beto Quintanilla,beto quintanilla,Beto Quintanilla|Norberto Quintanilla Iracheta,General Terán|MX|Mexico,corridos|mx_person|narcocorridos,"[{""source"": ""musicbrainz"", ""id"": ""abca3ff6-84f8-4b0a-8d8a-bb2f39779ace""}, {""source"": ""musicbrainz"", ""id"": ""abca3ff6-84f8-4b0a-8d8a-bb2f39779ace""}, {""source"": ""wikidata"", ""id"": ""Q4898163""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
cdab41c4-035d-4c37-9bf1-7fdbf3f9dcc1,El Chapo de Sinaloa,el chapo de sinaloa,El Chapo de Sinaloa|Ernesto Perez Zagaste|Ernesto Pérez|Ernesto Pérez Zagaste,Badiraguato|MX|Mexico,mx_person|norteño|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""a7e2a52b-db71-4ef1-892b-4a1b8a3825e5""}, {""source"": ""musicbrainz"", ""id"": ""a7e2a52b-db71-4ef1-892b-4a1b8a3825e5""}, {""source"": ""wikidata"", ""id"": ""Q3049789""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
3ffcd053-4da3-4e81-ade2-92f584f99877,Lucha Reyes,lucha reyes,Lucha Reyes,Jalisco|MX|Mexico,mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""db7bc2ac-8d89-4601-b719-356cd93eb0f3""}, {""source"": ""wikidata"", ""id"": ""Q953170""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
4c8e10e7-2edf-42bc-a289-88814a3a4e05,Carlos Rivera,carlos rivera,Carlos Rivera|Carlos Rivera Guerra,MX|Mexico,Latin pop|ballad|latin|latin pop|mariachi|mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""63b7412b-54f1-4568-a6b8-25194699ca96""}, {""source"": ""musicbrainz"", ""id"": ""63b7412b-54f1-4568-a6b8-25194699ca96""}, {""source"": ""wikidata"", ""id"": ""Q5042560""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
b60edc76-4a59-4578-9489-49a56dfccb9c,Junior H,junior h,Antonio Herrera Pérez|Junior H,Guanajuato|MX|Mexico,Latin trap|corrido tumbado|corridos tumbados|mx_person|regional Mexican|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""af1b83bb-3edc-4443-b771-67a1d235e82b""}, {""source"": ""musicbrainz"", ""id"": ""af1b83bb-3edc-4443-b771-67a1d235e82b""}, {""source"": ""wikidata"", ""id"": ""Q109569656""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
09f13352-30c8-4ec0-b7c9-687627a738f9,Peso Pluma,peso pluma,Doble P|Hassan Emilio Kabande Laija|Peso Pluma,MX|Mexico|Zapopan,Latin trap|corrido tumbado|corridos tumbados|cumbia norteña mexicana|mx_person|reggaeton|regional Mexican|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""75e4f8ef-34c3-44fd-8467-88a7d9599f77""}, {""source"": ""musicbrainz"", ""id"": ""75e4f8ef-34c3-44fd-8467-88a7d9599f77""}, {""source"": ""spotify"", ""id"": ""sample_spotify_1""}, {""source"": ""wikidata"", ""id"": ""Q117242724""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
9375eafa-2451-4cec-9b47-6c2d6c801822,Julio Preciado,julio preciado,Julio Cesar Preciado Quevedo|Julio César Preciado Quevedo|Julio Preciado,MX|Mazatlan|Mexico,banda sinaloense|mx_person|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""26799dd8-4efe-49bc-a8d1-d0dd778a267f""}, {""source"": ""musicbrainz"", ""id"": ""26799dd8-4efe-49bc-a8d1-d0dd778a267f""}, {""source"": ""wikidata"", ""id"": ""Q6309481""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
7b3a69a9-37bc-45a4-94b2-6840e2dd64ff,El Fantasma,el fantasma,Alexander Garcia|Alexander Garcia Sánchez|El Fantasma,MX|Mexico,banda sinaloense|corrido|mariachi|mx_person|norteño|norteño-banda|ranchera|regional Mexican|regional mexicano|sierreño|sierreño-banda,"[{""source"": ""musicbrainz"", ""id"": ""576c18cd-f18a-4701-baf3-45edc8f85bd9""}, {""source"": ""musicbrainz"", ""id"": ""576c18cd-f18a-4701-baf3-45edc8f85bd9""}, {""source"": ""wikidata"", ""id"": ""Q98853525""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
6ccdc7c5-7673-4a0b-ad9c-30a5abf5fc44,Ángela Aguilar,angela aguilar,Ángela Aguilar|Ángela Aguilar Álvarez-Alcalá,Los Angeles|MX|Mexico,latin|mariachi|mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""cda7b93f-f9e9-4a1b-b66a-7d0c8678d4ae""}, {""source"": ""musicbrainz"", ""id"": ""cda7b93f-f9e9-4a1b-b66a-7d0c8678d4ae""}, {""source"": ""wikidata"", ""id"": ""Q56162397""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
f1fe206c-765f-49ea-a07f-06762892dcec,Lupe Mejía,lupe mejia,Lupe Mejía,Ciudad Obregón|MX|Mexico,mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""52ed19f4-cfc3-45fe-a4e8-7bdf56e716c9""}, {""source"": ""wikidata"", ""id"": ""Q96149779""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
f217f17a-2228-4c47-943a-62da3db90f16,Federico Villa,federico villa,Federico Villa,MX|Mexico|Zamora,latin|mx_person|ranchera|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""a07e570c-2672-4804-950f-066bacacd1b6""}, {""source"": ""musicbrainz"", ""id"": ""a07e570c-2672-4804-950f-066bacacd1b6""}, {""source"": ""wikidata"", ""id"": ""Q124004664""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
3a5bcae7-8dd9-4e4f-a4b2-52379f507dcf,Pablo Montero,pablo montero,Pablo Montero,MX|Mexico,mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""8a2e86ca-2153-4ba1-b2c2-2a525c2bd665""}, {""source"": ""wikidata"", ""id"": ""Q521235""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
cf04bd3a-e071-4804-a203-8b62752f6ce0,Lenin Ramírez,lenin ramirez,Jesús Lenin Cota Ramírez|Lenin Ramírez,MX|Mexico|Sinaloa,latin|mx_person|narcocorrido|norteño|norteño-banda|regional Mexican|regional mexicano|sierreño|sierreño-banda,"[{""source"": ""musicbrainz"", ""id"": ""de8d1217-bb9d-4e6b-936c-b74d73a334ce""}, {""source"": ""musicbrainz"", ""id"": ""de8d1217-bb9d-4e6b-936c-b74d73a334ce""}, {""source"": ""wikidata"", ""id"": ""Q110148599""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
d23d16af-3afe-4aad-8c60-62afe51f4217,Luis Aguilar,luis aguilar,Luis Aguilar,Hermosillo|MX|Mexico,mariachi|mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""216a028c-492b-46df-b492-6d08ba1714d9""}, {""source"": ""wikidata"", ""id"": ""Q951330""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
e3aa4832-ce04-4a91-84f1-02bbf3c8574a,Alfredo Olivas,alfredo olivas,Alfredo Olivas|José Alfredo Olivas Roja,Ciudad Obregón|MX|Mexico,2010s|banda|corrido|mx_person|narcocorrido|norteño|ranchera|regional mexican,"[{""source"": ""musicbrainz"", ""id"": ""ea19b7eb-24ed-4531-b29a-90319add2821""}, {""source"": ""musicbrainz"", ""id"": ""ea19b7eb-24ed-4531-b29a-90319add2821""}, {""source"": ""wikidata"", ""id"": ""Q20714558""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
5ef1e1a4-c25f-4962-b24f-636054ef7daa,María de Lourdes,maria de lourdes,María de Lourdes,Ciudad de México|MX|Mexico,bolero|latin|mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""3b4ea984-5b9b-4d8e-93fd-ca8c93712ff2""}, {""source"": ""musicbrainz"", ""id"": ""3b4ea984-5b9b-4d8e-93fd-ca8c93712ff2""}, {""source"": ""wikidata"", ""id"": ""Q6004811""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
00c4c6bd-b2c7-4a69-99b7-869b98dd9d0b,Lalo Mora,lalo mora,"Eduardo Mora Hernàndez|Lalo Mora|Lalo Mora, Sr.",MX|Mexico|Nuevo León,mx_person|norteño|regional Mexican|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""8e47a469-d4ba-45ad-aba0-7272f1bc368f""}, {""source"": ""musicbrainz"", ""id"": ""8e47a469-d4ba-45ad-aba0-7272f1bc368f""}, {""source"": ""wikidata"", ""id"": ""Q99491001""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
a694b730-fc9f-4878-9aee-fc338331b411,Manolo Muñoz,manolo munoz,Manolo Muñoz,Jalisco|MX|Mexico,mx_person|ranchera|rock|rock and roll,"[{""source"": ""musicbrainz"", ""id"": ""5bf3674e-7258-42d3-8d36-a2d7a19ca4cb""}, {""source"": ""musicbrainz"", ""id"": ""5bf3674e-7258-42d3-8d36-a2d7a19ca4cb""}, {""source"": ""wikidata"", ""id"": ""Q6751250""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
da19c02e-eb3e-413f-a43f-4bc71f1072ff,Noel Torres,noel torres,Jesús Noel Torres Astorga|Noel Torres,Badiraguato|MX|Mexico,banda sinaloense|corrido|mx_person|norteño|norteño-banda|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""276c20a0-7063-4ab4-9b10-ac189ee9bdb5""}, {""source"": ""musicbrainz"", ""id"": ""276c20a0-7063-4ab4-9b10-ac189ee9bdb5""}, {""source"": ""wikidata"", ""id"": ""Q30905644""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
8534ec8a-dc66-4b02-9b50-d6c256088a9e,Darina,darina,Darina,MX|Mexico|Pachuca,folk music|jazz|mx_person|pop music|ranchera|rock music,"[{""source"": ""musicbrainz"", ""id"": ""9ae77eac-48c4-4e67-a792-01b9bd9f6e7e""}, {""source"": ""wikidata"", ""id"": ""Q4155082""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
5f16a7d8-0c80-499a-a9b6-628c1ab32064,Joss Favela,joss favela,Joss Favela|José Alberto Inzunza Favela,Guamúchil|MX|Mexico,banda sinaloense|latin|latin pop|mx_person|norteño|pop|regional mexicano|sierreño,"[{""source"": ""musicbrainz"", ""id"": ""3d40a821-b8b0-4e12-bd8a-61611881f237""}, {""source"": ""musicbrainz"", ""id"": ""3d40a821-b8b0-4e12-bd8a-61611881f237""}, {""source"": ""wikidata"", ""id"": ""Q55834726""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
28e0dab6-ba40-41ce-b063-62f46642e421,Nadia,nadia,Nadia,MX|Mexico,Latin pop|mariachi|mx_person|regional Mexican,"[{""source"": ""musicbrainz"", ""id"": ""49cca273-6cf5-4167-b394-fea92af970b6""}, {""source"": ""musicbrainz"", ""id"": ""10f7cc93-e915-4849-bfc0-8434cdd3ac4d""}, {""source"": ""wikidata"", ""id"": ""Q3244985""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
78097bfc-6cbf-43bf-b886-e93443c49d76,Alejandra Ávalos,alejandra avalos,Alejandra Margarita Ávalos Rodríguez|Alejandra Ávalos,Ciudad de México|MX|Mexico,adult contemporary music|big band music|bolero|electronic dance music|jazz fusion|mx_person|new age music|pop music|pop rock|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""663ccf5a-1ba6-4f79-bb0e-10bcc22ca15d""}, {""source"": ""wikidata"", ""id"": ""Q8194010""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
6af3964b-d222-46c2-9c95-d4fac5fbc5b0,Dora María,dora maria,Dora María|Dora María Pérez Vidal,MX|Mexico|Villahermosa,mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""344c1a3b-db98-49d7-a74e-76d5319897b5""}, {""source"": ""musicbrainz"", ""id"": ""344c1a3b-db98-49d7-a74e-76d5319897b5""}, {""source"": ""wikidata"", ""id"": ""Q27119461""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
e61fafe6-051d-4035-b9ab-726e2cc72a49,Diana Reyes,diana reyes,Diana Estela Polanco Reyes|Diana Reyes|La Reina del Pasito Duranguense,La Paz|MX|Mexico,duranguense|mx_person,"[{""source"": ""musicbrainz"", ""id"": ""6704755a-4d98-45e2-ad63-274f17cc5004""}, {""source"": ""musicbrainz"", ""id"": ""6704755a-4d98-45e2-ad63-274f17cc5004""}, {""source"": ""wikidata"", ""id"": ""Q5271281""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
df081f23-ea93-4630-89f3-14133ea10122,Remmy Valenzuela,remmy valenzuela,Remigio Alejandro Valenzuela Buelna|Remmy Valenzuela,Guasave|MX|Mexico,banda music|corrido|mx_person|narcocorrido|norteño|norteño-banda|regional Mexican|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""294f71b3-e120-424a-bae9-34acbd56d64f""}, {""source"": ""musicbrainz"", ""id"": ""294f71b3-e120-424a-bae9-34acbd56d64f""}, {""source"": ""wikidata"", ""id"": ""Q28401361""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
20ed13cf-5980-45e4-a3c7-15c15316a2b7,Fernando Fernández,fernando fernandez,Fernando Fernández,MX|Mexico|Monterrey,bolero|mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""17104cc4-f296-4494-84f2-266c35f2e4f3""}, {""source"": ""musicbrainz"", ""id"": ""17104cc4-f296-4494-84f2-266c35f2e4f3""}, {""source"": ""wikidata"", ""id"": ""Q5444704""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
45527af2-e5b8-4605-9b8a-c112ce1c0db9,Pepe Villa,pepe villa,José Villa Pérez|Pepe Villa,Jalisco|MX|Mexico,mariachi|mx_person,"[{""source"": ""musicbrainz"", ""id"": ""92be7411-5a2a-4e27-be9c-4510693976b6""}, {""source"": ""musicbrainz"", ""id"": ""92be7411-5a2a-4e27-be9c-4510693976b6""}, {""source"": ""wikidata"", ""id"": ""Q6071855""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
a75aabee-e267-4259-8a99-a5825014e885,Miguel Martínez,miguel martinez,Miguel Martínez,Celaya|MX|Mexico,mariachi|mx_person,"[{""source"": ""musicbrainz"", ""id"": ""8daaef46-820d-437e-9094-f29c473777e6""}, {""source"": ""musicbrainz"", ""id"": ""8daaef46-820d-437e-9094-f29c473777e6""}, {""source"": ""wikidata"", ""id"": ""Q3312981""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
12732a3a-3cae-4472-90d3-d741cba451e3,Chino Pacas,chino pacas,Chino Pacas|Cristian Humberto Ávila Vega,Guanajuato|MX|Mexico,corridos tumbados|mx_person|regional Mexican,"[{""source"": ""musicbrainz"", ""id"": ""d4065b73-145c-4b82-a474-b622474dd5a1""}, {""source"": ""wikidata"", ""id"": ""Q117317902""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
6e0a3a0d-9127-4687-85db-71251661ad81,Rosa de Castilla,rosa de castilla,María Victoria Ledesma Cuevas|Rosa de Castilla,Jalisco|MX|Mexico,mx_person|ranchera,"[{""source"": ""musicbrainz"", ""id"": ""ce5b966a-083b-4369-bd20-021c0112ecec""}, {""source"": ""musicbrainz"", ""id"": ""ce5b966a-083b-4369-bd20-021c0112ecec""}, {""source"": ""wikidata"", ""id"": ""Q6112263""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
8f4b4450-60e6-4430-a467-ceb61c2b999a,Victor Cibrian,victor cibrian,Victor Cibrian|Victor Manuel Valdez Cibrian|Víctor Cibrián,MX|Mexico|Puerto Vallarta,campirano|corrido|corrido tumbado|corridos tumbados|mx_person|norteño|norteño-banda|regional Mexican|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""833c35f1-afb5-48de-8941-ce7276678802""}, {""source"": ""musicbrainz"", ""id"": ""833c35f1-afb5-48de-8941-ce7276678802""}, {""source"": ""wikidata"", ""id"": ""Q116780649""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
04acd818-b0e1-4871-99db-ce0992d22355,Severiano Briseño,severiano briseno,Severiano Briseño|Severiano Briseño Chavez|Severiano Briseño Chávez,MX|Mexico|San Luis Potosí,bolero son|mx_person|ranchera|regional mexicano,"[{""source"": ""musicbrainz"", ""id"": ""0d82a644-b066-4ad2-9c3e-5e45285019c9""}, {""source"": ""musicbrainz"", ""id"": ""0d82a644-b066-4ad2-9c3e-5e45285019c9""}, {""source"": ""wikidata"", ""id"": ""Q6126370""}]",4,high,mexico_signal|regional_genre_signal|multi_source_presence,
